A,B,C,D
289.06789222447486,404.3338571211783,479.47936556312777,433.3810102737875
455.9442958349343,402.55478112080084,551.2755172836089,422.8496580577885
282.9923215370398,419.81650462660065,532.7051309621509,386.56087846589446
381.72766389434054,399.61410300394994,386.16981542970444,524.1560292289887
327.0832085609522,422.13353415159116,582.2072397921772,484.8159883979235
436.71221563983465,429.441282924036,500.47577030636296,496.06965021714797
249.85976360397848,386.1329624163442,430.22288641818534,583.9770760433644
302.70190778465013,417.46740244932374,500.6550806351739,570.201197954826
194.4014950957452,383.20096161996963,507.07934536387455,429.22886611705667
170.66288099039934,408.311088630415,467.18857707060164,477.45218919908854
94.68216282526694,448.90264757504883,555.9232289255483,313.7740184623985
220.60106189417624,407.6593352721347,475.4297806650157,474.2306401673311
146.1199087128565,370.59394820811525,633.8204201875716,466.8007506299474
183.31796775833297,445.2129100071402,544.0967926861399,374.4752489447658
293.75607978632075,483.87528924491096,473.7760199737926,374.6572491578822
277.9779936204969,449.59899996225334,444.62546177563235,422.49220585955504
253.21004545087516,458.8125156618917,565.0380470148353,481.44402561045894
251.7951864235893,467.0574338729225,461.31781820426767,550.1031088167764
277.43549375514834,425.9653650330231,490.3768074226828,416.76091502828405
433.89273619302764,424.05956288211263,417.38540598124376,471.4671130406805
388.7661570187486,438.2746622637782,532.0366246495406,294.96470240609347
309.7841967172446,468.31089556540184,582.2701959589663,471.5487407047319
287.7666369833716,359.231501329902,488.77055458889754,374.0227295976182
409.46222494695604,394.3204226262706,520.3863166249123,343.146876961879
305.2271286680834,402.4154982888387,551.1377348097888,534.4036530976446
382.9636340434002,327.8795876618204,484.06574199539557,250.8708751833503
410.80428066933644,361.61835790459685,363.71336696148086,521.0767076841717
281.4397720633592,384.9228931681425,531.7364582032378,461.34949498588554
383.4143721096737,378.47414215874545,507.0978790472262,531.1954418294944
419.54368999564826,388.6981714321453,505.5088670033703,485.7149749638579
436.0633099840578,488.72653983831185,546.7818449786093,526.0945975576113
299.15636042191977,421.17075480542564,434.58082815101346,477.1422895089734
143.67335376053717,482.08373049633946,567.1888257233071,552.7029379379486
251.02619859070765,444.7567029569184,592.5919285862426,523.4883922139313
233.62660614879528,421.4896232802329,527.2181995516768,502.8631392144772
312.293109095845,403.378631317099,465.2852840309146,430.19925598769737
279.45400718740206,493.8220183865892,421.8487175358252,539.5616060266094
248.472359391291,395.49098046348087,524.9131332521845,448.89934953977206
250.43574616659174,363.61860372016105,524.7653522449287,408.8398350901245
366.27237751020266,420.65851130413677,591.0820825782744,282.78474325929096
319.94782418976365,415.0617803645955,501.6566886021945,434.89791193211926
229.97428004139167,450.84732486652035,570.6599418323167,337.87712350399414
360.0592469363863,465.5474550719936,422.67622257392566,344.145811718408
261.49269994131157,463.4439766977133,555.78541893041,321.4667807532302
298.8778994588106,424.7294058839134,605.1749958146049,434.3649246964909
328.79947310750566,401.90145192993305,588.9275767266307,181.63790685736302
377.70160608252814,371.3957516155314,575.352356668284,496.4864920267584
243.34598499139716,458.52623334429273,529.2165150648456,459.6860463399664
338.73335148737664,369.6961827277204,588.9406654770548,510.1125461999252
334.94776403818094,492.9379397146965,571.725438370428,358.6810145908737
365.3256023005442,417.2122368801312,526.4616240733358,595.5332029838496
421.7680995671779,426.7628621410954,609.8285245100813,501.7729610217399
192.1091833817922,469.16702164533933,524.1834654871351,376.0244012587936
309.04603533639425,472.4653682403192,605.2992784196571,677.8842615797791
313.8220371298924,466.889192489328,469.7407679319112,287.7273602676017
298.3451384259935,435.7967016276505,474.5781052247933,443.0197010855451
266.14234973943826,425.9810795349605,612.9771710812525,557.5855134136598
233.76418993882635,422.5708423769897,462.0193351224548,454.91785081966214
251.88084237978202,447.5704211843795,525.9058889130716,407.3646786802545
198.31118427162713,442.4076157507513,538.8743078269144,510.0602367748916
138.2748810850337,461.0926387499776,584.3413648898419,493.1973922551015
202.26540209749885,398.362907453854,576.370082945354,482.540060720006
335.8846907324513,433.59793587975696,483.1789103712073,478.7467627969766
278.30720133676965,518.184097930391,467.2924590813137,483.10631863243
305.0905586006637,442.36789417211435,593.810359762794,576.415549547911
363.45228742977133,431.366367705622,528.3254376144047,530.9425227943249
286.72649479191654,399.13802460052455,588.9575506574204,412.51238242179835
284.9890381727753,384.9370352346311,510.4105813109027,544.6242832881999
227.65717188802756,435.12352704000136,557.7488611717416,423.1355356887527
277.41886995812445,444.2814926072835,556.3764538373565,545.5089712102122
268.36041987053744,453.6443653367513,518.149497317213,418.9204730807616
272.49646281927505,368.7663616808507,367.8777965083633,371.45156611539363
331.2399305578617,432.37339275131035,467.5915576648662,447.044461752111
254.87939853220237,393.05594747464744,595.1377995172335,344.0303070342069
246.2555523866764,459.9631759600678,514.1324907711299,368.8269079058988
221.00522634826186,393.76443881594224,616.6257347812841,524.1223255405821
271.9883001785573,465.23231503090443,509.2929504049496,501.8860618507795
347.75821068789946,341.32707161048006,525.7374089771492,460.8602014570577
239.85789153020568,471.6844146454979,550.5515729212235,445.61092833051407
129.9772886232393,487.6652992780325,579.2413163962362,518.5533875867359
304.0914698084494,458.059932320491,677.1309934153719,449.2847254115086
305.4159760139893,417.105608183228,661.2574629013704,412.51459673334693
237.44969738636883,455.64245533403897,531.6111885988953,458.08609516402805
182.49625986843424,551.6420957506567,460.3646512801714,587.8563260385002
179.19186646152434,368.64934713045676,570.6492958753445,391.7007430492924
145.96843845773387,481.65119066530315,443.6655975094697,450.2982694680811
303.5814338037782,398.81845182682696,508.2587471035643,506.7872997615926
202.51678938818964,462.1232850479787,545.8612361343967,589.1633256573655
245.64766549314373,486.8030067054832,490.79340406515786,523.9605913671043
277.9439767005317,363.1472121576942,630.0636566347173,438.53159640031726
312.2108923801322,430.5152507610737,608.1942530551439,448.77514991864297
363.66665496688887,433.6258138533838,543.8194431349266,445.33033500836234
293.05596337648603,343.34351160768233,624.0632937169995,317.8027889232437
210.45998465705003,349.81649879714496,501.1588351008346,227.74614869147132
240.37885152873457,353.26832500478736,473.2016659917569,348.162530057827
209.91547367893085,400.3905241571256,526.0006118383354,411.2810894299639
277.58409258033316,418.1782550559689,456.9672575594413,357.4822246704242
239.9635635873397,363.02194140833234,453.1525834778578,454.1107445312406
230.85807501778714,377.82202460503544,408.50435311184845,328.5761360365222
230.94013711211778,439.145265482137,522.8535120267803,507.35695439472056
291.2399270651773,368.18224750033005,541.9339625837858,405.38417049127526
307.244959561114,398.5699480837264,420.81662550440416,313.0370349727566
301.362592307633,396.77393138640076,420.7212107375804,330.10272235623796
163.8027532123342,336.8546477404941,535.5372532922279,411.2924485866783
153.28541693740337,369.9002468447299,441.61920608048115,530.3961963402218
193.34240457365152,498.031561781287,459.2145763899241,325.27572112064763
134.0319707918053,460.2852181223743,553.7876950851719,361.04815191702534
101.98076558633205,326.45526959123566,466.93963537485683,421.71224957943565
81.42243245396462,370.0617528375405,489.91069611234843,442.5064496146351
222.4294485676583,380.4184641544406,580.8550440103941,204.6550205165525
96.78858152799522,400.4976956054748,401.90296335627085,432.84973633027124
181.65136777961646,424.85788878022686,458.8053003377403,425.63024530965157
183.10810759640358,441.5897735046453,446.86683053927504,441.8428175389174
113.31740863084922,366.11226614087235,543.0712836466093,370.4606795066046
228.4220680530176,368.8094900102466,494.5264444135768,343.44098717462833
171.28511881418237,397.89216782363087,514.4066828517642,314.4397379271776
224.95059884880374,346.2371275112817,514.8107115041722,540.0304611227413
344.35884086021304,394.80037195049647,475.05292333866004,420.40642760135097
275.2007031855568,375.9409880091219,485.0258181215964,316.3858993082094
347.404721944941,331.50767120798287,359.6070245126635,422.5876868619282
176.07062685216374,346.4836199604795,438.5602129737375,379.0900140740821
336.02979868817505,357.94637220208773,495.04015792536563,345.63489858116657
257.25324221006167,338.90921377727614,556.0833236191503,289.54471815472607
366.4113310840361,361.1880838884867,479.94961907478233,426.27075887285986
240.70908318659275,451.3797298470443,474.39264236467926,447.04040027828603
330.8908008980667,376.10099905406275,474.7749075315301,445.5641630501128
222.97472585393535,385.1863404388303,454.96440328173827,408.12079173183474
289.5280103378334,355.91513112793564,534.6961169557433,369.18508671149556
219.69277500220653,392.4097891219432,510.0622322414736,615.9990901803341
127.83936156202202,399.35039003593266,545.4403129254637,537.045066400975
342.61177340234156,388.53969786990655,612.034515282594,435.5593180107553
165.28011331344743,370.6768143624555,561.6477492907694,435.57552503129375
115.52241876194141,337.7208245567888,409.2980893570144,362.37517901052377
252.28039088402556,474.0357802057213,485.1765004676439,377.49227216708005
237.3321832942153,406.1105654253483,542.7646396250735,420.41685812330184
145.75689575865076,447.68686162229244,505.74697701174114,422.3253346382732
227.69919583044285,369.2706724600564,497.6466304817254,331.17459743267733
348.1848000631965,401.7561708150241,430.1817946291024,427.8788967334878
293.66875559090124,371.91257913868435,531.2921659732089,435.69107182481963
369.5205746230079,354.73245085601627,596.104553542432,273.6236872325924
327.2729014276161,389.9379182249751,524.047129962277,475.19740803909707
266.7789758548142,375.6196349945484,416.4133934269578,283.36006382168506
379.0475613694952,355.59699680247513,497.9755513138085,301.51080070152346
374.903889756482,342.5064764234744,476.15886835163315,436.5201135187287
338.11350061733884,393.3241730038602,464.63493922097035,516.8197716768987
276.6830468724344,376.71581353933317,526.830343830741,353.3369130770729
352.03363711598297,337.7445972803621,391.93315702194997,293.7196845064017
323.670419949002,341.2827725384398,507.03515658250285,175.15973540173707
382.42935713999464,326.8547416435788,483.22923776300433,290.9626695720616
289.0348572182273,343.1619263556698,557.5881623117004,416.81792504186245
242.27792404545772,348.2063843505296,467.48025192074886,373.54476209480885
315.017449119278,430.76649939160285,446.57773587907764,537.4507480612608
173.78890799038834,408.9080577675809,569.9011759000985,451.84440808957726
222.75922372007136,396.91255097861364,667.2280848472644,285.1232905564302
331.35245581787905,365.80322980720723,494.3332830011251,361.4888160991601
233.52368594383432,345.0630493655718,548.8576765991445,542.4243818102785
169.0922765243941,390.875391709129,590.2314570106494,516.1515856678727
230.31898586936433,411.5357123660044,441.8959198184899,431.3209373287357
263.0889083242497,355.057440781168,561.4655599834919,470.78734349462775
5.958367667467741,410.43242642253983,635.2922497263384,525.5682415939506
228.23798690702102,407.2330102855725,506.15404562651264,420.9257387581952
375.85985719209714,356.2424497956576,545.7072689999467,533.8989811953894
382.2695279869107,421.5804942671049,546.0428340467029,349.51174344869935
324.62906761077886,439.59885784891105,588.5310939932297,220.65991472942343
401.01856732198314,367.48901070989274,512.8660565845155,556.3307551336654
413.45563938965233,371.1478823489555,611.6091905250287,397.48811596995546
361.48936105817705,342.67669756515494,585.1732426629527,217.52636830401752
356.25164568231713,375.94177910960286,498.6382997724862,392.9698425019675
363.3273121676753,341.27723022101867,420.21668799643874,255.4076254172702
381.6121712450705,313.420253758954,484.21128085355974,281.98674212672194
229.15020867203037,314.0049897990782,571.4485868572815,232.4684725902489
396.2783753403009,281.68794248974655,516.0425608095292,430.47060688905606
338.03806561601743,282.0122446128457,628.3382553579656,441.3935395025139
351.49944059341004,390.52005864082366,518.5050849167798,422.2286259185331
